what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322257454243
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1322257460748
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322257464983
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322257471400
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1322257477405
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1322257479458
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1322257482466
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322257486109
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322257526402
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322257541225
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1322257546322
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322257548366
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322257555917
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322257589470
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322257594951
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1322257607110
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322257607211
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322257609728
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322257628501
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1322257630143
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322257631322
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322257632221
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322257635926
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322257638143
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1322257638894
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1322257652301
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322257658034
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1322257659322
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1322257659857
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1322257667044
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322257673963
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322257676089
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322257736047
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1322257746578
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.1.v201108080010,"org.eclipse.jpt.jaxb.ui",1322257746680
started,bundle,org.eclipse.jpt.jpa.ui,3.0.1.v201108080010,"org.eclipse.jpt.jpa.ui",1322257746766
started,bundle,org.eclipse.jpt.common.core,1.0.1.v201108080010,"org.eclipse.jpt.common.core",1322257746836
started,bundle,org.eclipse.jpt.jpa.core,3.0.1.v201109073010,"org.eclipse.jpt.jpa.core",1322257746876
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1322257746946
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1322257747004
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20110728_r371,"org.eclipse.pde.api.tools",1322257747117
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1322257747118
started,bundle,org.eclipse.jpt.jaxb.core,1.0.1.v201108080010,"org.eclipse.jpt.jaxb.core",1322257747865
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1322257767376
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322257772260
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322257777034
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322257779217
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322257814735
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1322257849072
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322257861384
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322257869855
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322257881951
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322257883523
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322257888669
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322257891603
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322257901721
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322257901805
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322257902554
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322257908066
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1322257914725
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322257923560
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322257968009
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322257970717
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322258007411
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322258013262
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1322258016501
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322258018691
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322258038708
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322258040047
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322258040336
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322258051734
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322258061832
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322258068854
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322258075395
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322258077170
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322258077561
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322258088843
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322258099168
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322258101121
