what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.utils",1321902899194
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r371_v20110824-0800,"org.eclipse.ltk.core.refactoring",1321902899195
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1321902899229
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.2.v20110903-0100,"org.eclipse.mylyn.bugzilla.core",1321902899250
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1321902899401
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1321902899414
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1321902899414
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1321902899519
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1321902899543
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1321902899544
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1321902899562
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui",1321902899757
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1321902899896
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1321902899930
started,bundle,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui",1321902899931
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1321902900165
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1321902900165
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1321902900173
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1321902900174
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1321902900196
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1321902900197
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1321902900297
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1321902900297
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1321902900373
started,bundle,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.ide",1321902900374
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1321902900479
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1321902900495
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1321902900564
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1321902900565
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1321902900599
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.200.v201103170332,"org.eclipse.wst.common.project.facet.core",1321902900628
started,bundle,org.eclipse.wst.web,1.1.500.v201104251400,"org.eclipse.wst.web",1321902900712
os,sysinfo,,,"macosx",1321902900715
arch,sysinfo,,,"x86_64",1321902900715
ws,sysinfo,,,"cocoa",1321902900715
locale,sysinfo,,,"en_US",1321902900715
processors,sysinfo,,,"8",1321902900715
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1321902900715
java.runtime.version,sysinfo,,,"1.6.0_26-b03-383-11A511",1321902900715
java.specification.name,sysinfo,,,"Java Platform API Specification",1321902900715
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1321902900715
java.specification.version,sysinfo,,,"1.6",1321902900715
java.vendor,sysinfo,,,"Apple Inc.",1321902900715
java.version,sysinfo,,,"1.6.0_26",1321902900715
java.vm.info,sysinfo,,,"mixed mode",1321902900715
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1321902900715
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1321902900715
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1321902900715
java.vm.specification.version,sysinfo,,,"1.0",1321902900715
java.vm.vendor,sysinfo,,,"Apple Inc.",1321902900715
java.vm.version,sysinfo,,,"20.1-b02-383",1321902900715
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1321902900995
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1321902902676
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1321902902788
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20110520-1406,"org.eclipse.emf.ecore.xmi",1321902903449
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321902903752
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1321902904380
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1321902904431
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321902906368
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1321902986826
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321902986924
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321902994777
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321903018639
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321903026911
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1321903030930
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321903034349
