what,kind,bundleId,bundleVersion,description,time
error,log,,,"Core exception while retrieving the content description",1322972727597
error,log,,,"Core exception while retrieving the content description",1322972727598
error,log,,,"Core exception while retrieving the content description",1322972727599
error,log,,,"Core exception while retrieving the content description",1322972727599
error,log,,,"Core exception while retrieving the content description",1322972727620
error,log,,,"Core exception while retrieving the content description",1322972727653
error,log,,,"Core exception while retrieving the content description",1322972727707
error,log,,,"Core exception while retrieving the content description",1322972727717
error,log,,,"Core exception while retrieving the content description",1322972727729
error,log,,,"Core exception while retrieving the content description",1322972727742
error,log,,,"Core exception while retrieving the content description",1322972727743
error,log,,,"Core exception while retrieving the content description",1322972727744
error,log,,,"Core exception while retrieving the content description",1322972727744
error,log,,,"Core exception while retrieving the content description",1322972727745
error,log,,,"Core exception while retrieving the content description",1322972727745
error,log,,,"Core exception while retrieving the content description",1322972727746
error,log,,,"Core exception while retrieving the content description",1322972727772
error,log,,,"Core exception while retrieving the content description",1322972727772
error,log,,,"Core exception while retrieving the content description",1322972727773
error,log,,,"Core exception while retrieving the content description",1322972727773
error,log,,,"Core exception while retrieving the content description",1322972727774
error,log,,,"Core exception while retrieving the content description",1322972727775
error,log,,,"Core exception while retrieving the content description",1322972727776
error,log,,,"Core exception while retrieving the content description",1322972727777
error,log,,,"Core exception while retrieving the content description",1322972727796
error,log,,,"Core exception while retrieving the content description",1322972727799
error,log,,,"Core exception while retrieving the content description",1322972727799
error,log,,,"Core exception while retrieving the content description",1322972727800
error,log,,,"Core exception while retrieving the content description",1322972727800
error,log,,,"Core exception while retrieving the content description",1322972727805
error,log,,,"Core exception while retrieving the content description",1322972727819
error,log,,,"Core exception while retrieving the content description",1322972727821
error,log,,,"Core exception while retrieving the content description",1322972727821
error,log,,,"Core exception while retrieving the content description",1322972727822
error,log,,,"Core exception while retrieving the content description",1322972727822
error,log,,,"Core exception while retrieving the content description",1322972727823
error,log,,,"Core exception while retrieving the content description",1322972727823
error,log,,,"Core exception while retrieving the content description",1322972727824
error,log,,,"Core exception while retrieving the content description",1322972727824
error,log,,,"Core exception while retrieving the content description",1322972727825
error,log,,,"Core exception while retrieving the content description",1322972727825
error,log,,,"Core exception while retrieving the content description",1322972727826
error,log,,,"Core exception while retrieving the content description",1322972727827
error,log,,,"Core exception while retrieving the content description",1322972727827
error,log,,,"Core exception while retrieving the content description",1322972727828
error,log,,,"Core exception while retrieving the content description",1322972727829
error,log,,,"Core exception while retrieving the content description",1322972727830
error,log,,,"Core exception while retrieving the content description",1322972727830
error,log,,,"Core exception while retrieving the content description",1322972727831
error,log,,,"Core exception while retrieving the content description",1322972727833
error,log,,,"Core exception while retrieving the content description",1322972727833
error,log,,,"Core exception while retrieving the content description",1322972727834
error,log,,,"Core exception while retrieving the content description",1322972727834
error,log,,,"Core exception while retrieving the content description",1322972728140
error,log,,,"Core exception while retrieving the content description",1322972728141
error,log,,,"Core exception while retrieving the content description",1322972728141
error,log,,,"Core exception while retrieving the content description",1322972728142
error,log,,,"Core exception while retrieving the content description",1322972728143
error,log,,,"Core exception while retrieving the content description",1322972728143
error,log,,,"Core exception while retrieving the content description",1322972728144
error,log,,,"Core exception while retrieving the content description",1322972728144
error,log,,,"Core exception while retrieving the content description",1322972728145
error,log,,,"Core exception while retrieving the content description",1322972728148
error,log,,,"Core exception while retrieving the content description",1322972728150
error,log,,,"Core exception while retrieving the content description",1322972728151
error,log,,,"Core exception while retrieving the content description",1322972728152
error,log,,,"Core exception while retrieving the content description",1322972728152
error,log,,,"Core exception while retrieving the content description",1322972728153
error,log,,,"Core exception while retrieving the content description",1322972728156
error,log,,,"Core exception while retrieving the content description",1322972728181
error,log,,,"Core exception while retrieving the content description",1322972728183
error,log,,,"Core exception while retrieving the content description",1322972728183
error,log,,,"Core exception while retrieving the content description",1322972728184
error,log,,,"Core exception while retrieving the content description",1322972728185
error,log,,,"Core exception while retrieving the content description",1322972728185
error,log,,,"Core exception while retrieving the content description",1322972728186
error,log,,,"Core exception while retrieving the content description",1322972728186
error,log,,,"Core exception while retrieving the content description",1322972728187
error,log,,,"Core exception while retrieving the content description",1322972728190
error,log,,,"Core exception while retrieving the content description",1322972728190
error,log,,,"Core exception while retrieving the content description",1322972728191
error,log,,,"Core exception while retrieving the content description",1322972728191
error,log,,,"Core exception while retrieving the content description",1322972728192
error,log,,,"Core exception while retrieving the content description",1322972728193
error,log,,,"Core exception while retrieving the content description",1322972728194
error,log,,,"Core exception while retrieving the content description",1322972728195
error,log,,,"Core exception while retrieving the content description",1322972728196
error,log,,,"Core exception while retrieving the content description",1322972728196
error,log,,,"Core exception while retrieving the content description",1322972728197
error,log,,,"Core exception while retrieving the content description",1322972728197
error,log,,,"Core exception while retrieving the content description",1322972728198
error,log,,,"Core exception while retrieving the content description",1322972728198
error,log,,,"Core exception while retrieving the content description",1322972728199
error,log,,,"Core exception while retrieving the content description",1322972728200
error,log,,,"Core exception while retrieving the content description",1322972728201
error,log,,,"Core exception while retrieving the content description",1322972728201
error,log,,,"Core exception while retrieving the content description",1322972728202
error,log,,,"Core exception while retrieving the content description",1322972728202
error,log,,,"Core exception while retrieving the content description",1322972728203
error,log,,,"Core exception while retrieving the content description",1322972728203
error,log,,,"Core exception while retrieving the content description",1322972728204
error,log,,,"Core exception while retrieving the content description",1322972728204
error,log,,,"Core exception while retrieving the content description",1322972728205
error,log,,,"Core exception while retrieving the content description",1322972728206
error,log,,,"Core exception while retrieving the content description",1322972728207
error,log,,,"Core exception while retrieving the content description",1322972728207
error,log,,,"Core exception while retrieving the content description",1322972728208
error,log,,,"Core exception while retrieving the content description",1322972728208
error,log,,,"Core exception while retrieving the content description",1322972728212
error,log,,,"Core exception while retrieving the content description",1322972728213
error,log,,,"Core exception while retrieving the content description",1322972728213
error,log,,,"Core exception while retrieving the content description",1322972728214
error,log,,,"Core exception while retrieving the content description",1322972728214
error,log,,,"Core exception while retrieving the content description",1322972728216
error,log,,,"Core exception while retrieving the content description",1322972728216
error,log,,,"Core exception while retrieving the content description",1322972728217
error,log,,,"Core exception while retrieving the content description",1322972728217
error,log,,,"Core exception while retrieving the content description",1322972728218
error,log,,,"Core exception while retrieving the content description",1322972728219
error,log,,,"Core exception while retrieving the content description",1322972728220
error,log,,,"Core exception while retrieving the content description",1322972728220
error,log,,,"Core exception while retrieving the content description",1322972728221
error,log,,,"Core exception while retrieving the content description",1322972728221
error,log,,,"Core exception while retrieving the content description",1322972728223
error,log,,,"Core exception while retrieving the content description",1322972728224
error,log,,,"Core exception while retrieving the content description",1322972728225
error,log,,,"Core exception while retrieving the content description",1322972728225
error,log,,,"Core exception while retrieving the content description",1322972728226
error,log,,,"Core exception while retrieving the content description",1322972728229
error,log,,,"Core exception while retrieving the content description",1322972728230
error,log,,,"Core exception while retrieving the content description",1322972728230
error,log,,,"Core exception while retrieving the content description",1322972728231
error,log,,,"Core exception while retrieving the content description",1322972728231
error,log,,,"Core exception while retrieving the content description",1322972728234
error,log,,,"Core exception while retrieving the content description",1322972728235
error,log,,,"Core exception while retrieving the content description",1322972728235
error,log,,,"Core exception while retrieving the content description",1322972728236
error,log,,,"Core exception while retrieving the content description",1322972728237
error,log,,,"Core exception while retrieving the content description",1322972728238
error,log,,,"Core exception while retrieving the content description",1322972728239
error,log,,,"Core exception while retrieving the content description",1322972728243
error,log,,,"Core exception while retrieving the content description",1322972728243
error,log,,,"Core exception while retrieving the content description",1322972728244
error,log,,,"Core exception while retrieving the content description",1322972728245
error,log,,,"Core exception while retrieving the content description",1322972728246
error,log,,,"Core exception while retrieving the content description",1322972728246
error,log,,,"Core exception while retrieving the content description",1322972728247
error,log,,,"Core exception while retrieving the content description",1322972728247
error,log,,,"Core exception while retrieving the content description",1322972728251
error,log,,,"Core exception while retrieving the content description",1322972728251
error,log,,,"Core exception while retrieving the content description",1322972728252
error,log,,,"Core exception while retrieving the content description",1322972728252
error,log,,,"Core exception while retrieving the content description",1322972728253
error,log,,,"Core exception while retrieving the content description",1322972728254
error,log,,,"Core exception while retrieving the content description",1322972728255
error,log,,,"Core exception while retrieving the content description",1322972728255
error,log,,,"Core exception while retrieving the content description",1322972728256
error,log,,,"Core exception while retrieving the content description",1322972728256
error,log,,,"Core exception while retrieving the content description",1322972728258
error,log,,,"Core exception while retrieving the content description",1322972728259
error,log,,,"Core exception while retrieving the content description",1322972728260
error,log,,,"Core exception while retrieving the content description",1322972728260
error,log,,,"Core exception while retrieving the content description",1322972728261
error,log,,,"Core exception while retrieving the content description",1322972728262
error,log,,,"Core exception while retrieving the content description",1322972728263
error,log,,,"Core exception while retrieving the content description",1322972728263
error,log,,,"Core exception while retrieving the content description",1322972728264
error,log,,,"Core exception while retrieving the content description",1322972728264
error,log,,,"Core exception while retrieving the content description",1322972728267
error,log,,,"Core exception while retrieving the content description",1322972728267
error,log,,,"Core exception while retrieving the content description",1322972728268
error,log,,,"Core exception while retrieving the content description",1322972728268
error,log,,,"Core exception while retrieving the content description",1322972728269
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322972733105
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322972812364
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1322972813985
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322972819767
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322972839273
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1322972855887
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1322972874956
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322973018817
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322973043014
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322973186067
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1322973193609
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1322973198677
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322973218694
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322973270016
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1322973284599
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322973288030
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322973293962
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1322973299243
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322973306165
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322973309260
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322973311044
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1322973323798
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1322973324148
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1322973329342
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1322973334169
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1322973337678
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322973342167
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322973346659
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322973348350
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322973367562
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322973369364
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322973385275
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322973408947
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1322973414108
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322973418761
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1322973426411
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322973447468
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1322973452000
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322973455539
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1322973460968
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322973462634
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322973464666
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1322973480718
