what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322524942399
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322524968881
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322524974916
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322525054594
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322525056830
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322525064199
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322525065484
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322525069054
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322525081052
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1322525082902
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322525094376
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322525101711
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1322525104707
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322525109861
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322525112432
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322525116167
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1322525118438
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1322525118656
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322525129423
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322525131573
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322525147563
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1322525160940
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1322525179433
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322525183999
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322525190928
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1322525205719
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1322525206042
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1322525206486
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1322525210650
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322525211443
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322525214349
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322525223498
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322525230803
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322525232763
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322525252899
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322525267873
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322525270751
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322525281421
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322525283399
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322525292969
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322525301342
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322525309092
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322525323813
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1322525335115
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322525338446
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1322525341825
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322525345971
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322525347445
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322525350701
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322525352945
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322525354531
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322525387096
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322525391661
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322525416305
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322525419308
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322525475075
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1322525493311
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322525496001
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322525497472
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322525505965
