what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321904614984
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321904615355
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321904618721
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321904620061
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321904620474
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321904623976
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321904633081
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321904639774
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321904643850
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321904650642
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321904653135
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321904706720
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321904709394
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321904710948
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321904724350
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321904725863
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321904727707
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321904753255
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321904755634
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321904758119
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321904759732
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321905121744
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321905127213
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321905904165
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321905904904
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321905905362
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321905906839
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321905908337
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1321905911528
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1321905911575
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1321905911593
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1321905911658
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1321905911681
