what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322511544404
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1322511584342
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1322511585011
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322511588829
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322511626726
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322511629411
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322511647197
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322511651421
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322511653419
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322511687537
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1322511690018
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322511696983
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322511699004
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322511800897
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322511809533
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322511823178
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322512563314
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1322512636816
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322512697997
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322512700724
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322512781184
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322512784699
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322512813367
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322512842148
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322512908146
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322512924314
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322512955218
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1322512956848
