what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1322527429572
started,bundle,org.eclipse.wst.common.modulecore,1.2.101.v201108231700,"org.eclipse.wst.common.modulecore",1322527429573
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.200.v201103170332,"org.eclipse.wst.common.project.facet.core",1322527429600
started,bundle,org.eclipse.wst.validation,1.2.302.v201107140600,"org.eclipse.wst.validation",1322527429613
started,bundle,org.eclipse.wst.web,1.1.500.v201104251400,"org.eclipse.wst.web",1322527429613
started,bundle,org.eclipse.wst.xml.core,1.1.601.v201108302147,"org.eclipse.wst.xml.core",1322527429622
os,sysinfo,,,"macosx",1322527429624
arch,sysinfo,,,"x86_64",1322527429624
ws,sysinfo,,,"cocoa",1322527429624
locale,sysinfo,,,"en_US",1322527429624
processors,sysinfo,,,"8",1322527429624
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1322527429624
java.runtime.version,sysinfo,,,"1.6.0_26-b03-383-11A511",1322527429624
java.specification.name,sysinfo,,,"Java Platform API Specification",1322527429624
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1322527429624
java.specification.version,sysinfo,,,"1.6",1322527429624
java.vendor,sysinfo,,,"Apple Inc.",1322527429624
java.version,sysinfo,,,"1.6.0_26",1322527429624
java.vm.info,sysinfo,,,"mixed mode",1322527429624
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1322527429624
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1322527429624
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1322527429624
java.vm.specification.version,sysinfo,,,"1.0",1322527429624
java.vm.vendor,sysinfo,,,"Apple Inc.",1322527429624
java.vm.version,sysinfo,,,"20.1-b02-383",1322527429624
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1322527429759
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1322527429902
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1322527429925
started,bundle,org.eclipse.jst.servlet.ui,1.1.501.v201108220630,"org.eclipse.jst.servlet.ui",1322527429945
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322527474105
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1322527474122
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322527494803
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322527500489
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1322527526523
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1322527526537
started,bundle,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui",1322527526564
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322527530113
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322527545617
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322527559931
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322527565219
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322527567401
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322527567611
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1322527568394
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1322527568605
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1322527568606
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1322527568607
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1322527568607
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1322527568608
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.106.v201004211805,"org.eclipse.jst.ws.axis2.creation.core",1322527568608
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.105.v201004211805,"org.eclipse.jst.ws.axis2.consumption.core",1322527568609
stopped,bundle,org.eclipse.jst.ws.axis2.ui,1.0.303.v201003110431,"org.eclipse.jst.ws.axis2.ui",1322527568609
